comp_name,tittle_job,tittle_url
Công Ty Cổ Phần Nhựa Hà Nội,Nhân Viên QA Đảm Bảo Chất Lượng Sản Phẩm,https://www.vietnamworks.com/nhan-vien-qa-dam-bao-chat-luong-san-pham-1644134-jv/?source=searchResults&searchType=2&placement=1646335&sortBy=date
Công Ty TNHH Sugiko Việt Nam,Kỹ Sư Xây Dựng – Civil Engineer,https://www.vietnamworks.com/ky-su-xay-dung-civil-engineer-13-1639017-jv/?source=searchResults&searchType=2&placement=1641218&sortBy=date
Dobla Asia Company Limited,APAC Compliance Specialist,https://www.vietnamworks.com/apac-compliance-specialist-1626761-jv/?source=searchResults&searchType=2&placement=1628962&sortBy=date
Stäubli (H.k.) Ltd. Representative Office In Ho Chi Minh City,Fluid Connector Sales Manager (or Sales Engineer),https://www.vietnamworks.com/fluid-connector-sales-manager-or-sales-engineer-1-1-1644056-jv/?source=searchResults&searchType=2&placement=1646257&sortBy=date
"Hamaden VIETNAM CO., LTD",Production Control and Import- Export Staff,https://www.vietnamworks.com/production-control-and-import-export-staff-1644126-jv/?source=searchResults&searchType=2&placement=1646327&sortBy=date
Mirae Asset Prévoir Life Insurance Company Ltd.,Senior IT Auditor,https://www.vietnamworks.com/senior-it-auditor-5-1-1-1-1641729-jv/?source=searchResults&searchType=2&placement=1643930&sortBy=date
Công Ty CP Kỹ Thuật Dịch Vụ Thành Công,Trợ Lý Giám Đốc,https://www.vietnamworks.com/tro-ly-giam-doc-457-1626243-jv/?source=searchResults&searchType=2&placement=1628444&sortBy=date
Shinhan Securities Vietnam,Nhân Viên Kinh Doanh Trực Tuyến - Bắt Buộc Có Kinh Nghiệm Ngành Chứng Khoán,https://www.vietnamworks.com/nhan-vien-kinh-doanh-truc-tuyen-bat-buoc-co-kinh-nghiem-nganh-chung-khoan-1629534-jv/?source=searchResults&searchType=2&placement=1631735&sortBy=date
LOTTE Properties HCMC Co.ltd,Architectural Design (Commercial),https://www.vietnamworks.com/architectural-design-commercial-2-1639024-jv/?source=searchResults&searchType=2&placement=1641225&sortBy=date
Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,Chuyên Viên Phân Tích Nghiệp Vụ (BA),https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-ba-37-1644116-jv/?source=searchResults&searchType=2&placement=1646317&sortBy=date
AHK Vietnam,Market Entry Consultant,https://www.vietnamworks.com/market-entry-consultant-1644326-jv/?source=searchResults&searchType=2&placement=1646527&sortBy=date
Veba Group,Graphic Designer (2D),https://www.vietnamworks.com/graphic-designer-2d-4-1-1639033-jv/?source=searchResults&searchType=2&placement=1641234&sortBy=date
Công Ty TNHH Một Thành Viên Relats Viêt Nam,Production Assistant,https://www.vietnamworks.com/production-assistant-47-1639067-jv/?source=searchResults&searchType=2&placement=1641268&sortBy=date
Daco Logistics,Nhân Viên Chứng Từ Xuất Nhập Khẩu/ Logistics Staff/ Export & Import Documentation Officer,https://www.vietnamworks.com/nhan-vien-chung-tu-xuat-nhap-khau-logistics-staff-export-import-documentation-officer-3-1637026-jv/?source=searchResults&searchType=2&placement=1639227&sortBy=date
Coca-Cola Beverages Vietnam Ltd.,Safety Manager,https://www.vietnamworks.com/safety-manager-27-1639028-jv/?source=searchResults&searchType=2&placement=1641229&sortBy=date
Công Ty TNHH Thương Mại Dịch Vụ Và Đầu Tư Nhuận Tín,Trưởng Nhóm Quản Lý Dịch Vụ (Biết Tiếng Trung),https://www.vietnamworks.com/truong-nhom-quan-ly-dich-vu-biet-tieng-trung-1640382-jv/?source=searchResults&searchType=2&placement=1642583&sortBy=date
Công Ty TNHH Sumitomo Heavy Industries (Việt Nam),Nhân Viên Kỹ Thuật Thiết Kế,https://www.vietnamworks.com/nhan-vien-ky-thuat-thiet-ke-18-1644150-jv/?source=searchResults&searchType=2&placement=1646351&sortBy=date
Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,Chuyên Viên: Vận Hành Trung Tâm Dữ Liệu (NOC),https://www.vietnamworks.com/chuyen-vien-van-hanh-trung-tam-du-lieu-noc-1-1644117-jv/?source=searchResults&searchType=2&placement=1646318&sortBy=date
Công Ty Cổ Phần Cvb Việt Nam,Chuyên Viên Tư Vấn Du Học (Thu Nhập Lên Tới 20 Triệu/tháng),https://www.vietnamworks.com/chuyen-vien-tu-van-du-hoc-thu-nhap-len-toi-20-trieu-thang-2-1638634-jv/?source=searchResults&searchType=2&placement=1640835&sortBy=date
Công Ty TNHH Esanastri Việt Nam,Graphic Designer – Nhân Viên Thiết Kế Đồ Họa,https://www.vietnamworks.com/graphic-designer-nhan-vien-thiet-ke-do-hoa-17-1638657-jv/?source=searchResults&searchType=2&placement=1640858&sortBy=date
True North School,Admissions and Marketing Associate (Kindergarten),https://www.vietnamworks.com/admissions-and-marketing-associate-kindergarten-1638690-jv/?source=searchResults&searchType=2&placement=1640891&sortBy=date
Công Ty TNHH Mỹ Phẩm Thiên Nhiên Mela,Nhân Viên Chăm Sóc Khách Hàng,https://www.vietnamworks.com/nhan-vien-cham-soc-khach-hang-881-1638616-jv/?source=searchResults&searchType=2&placement=1640817&sortBy=date
Công Ty Cổ Phần Austrong Group,Nhân Viên Kinh Doanh (Lương Cứng Từ 8-15 Triệu/tháng + Thưởng % Doanh Số),https://www.vietnamworks.com/nhan-vien-kinh-doanh-luong-cung-tu-8-15-trieu-thang-thuong-doanh-so-1638607-jv/?source=searchResults&searchType=2&placement=1640808&sortBy=date
Công Ty Cổ Phần Quảng Cáo Trực Tuyến 24H,Nhân Viên Kinh Doanh B2B (Tư Vấn Quảng Cáo Truyền Thông),https://www.vietnamworks.com/nhan-vien-kinh-doanh-b2b-tu-van-quang-cao-truyen-thong-1-1-1639030-jv/?source=searchResults&searchType=2&placement=1641231&sortBy=date
MHE-Demag Vietnam Company Limited,Sales Engineer,https://www.vietnamworks.com/sales-engineer-881-1638995-jv/?source=searchResults&searchType=2&placement=1641196&sortBy=date
Blue Belt Technology,Fundraising Specialist (Blockchain/game/metaverse Lover) - Upto 2000Usd,https://www.vietnamworks.com/fundraising-specialist-blockchain-game-metaverse-lover-upto-2000usd-1643865-jv/?source=searchResults&searchType=2&placement=1646066&sortBy=date
Techcombank,Tech & Data Management Associate (18 Months Fast Track),https://www.vietnamworks.com/tech-data-management-associate-18-months-fast-track-1639146-jv/?source=searchResults&searchType=2&placement=1641347&sortBy=date
Panasonic Sales Vietnam,Marketing Communications Executive,https://www.vietnamworks.com/marketing-communications-executive-16-1638925-jv/?source=searchResults&searchType=2&placement=1641126&sortBy=date
Công Ty Cổ Phần Mc-Bifi Bauchemie (Việt Nam),Chuyên Viên Marketing ( Ngành VLXD ) - Marketing Executive,https://www.vietnamworks.com/chuyen-vien-marketing-nganh-vlxd-marketing-executive-1638961-jv/?source=searchResults&searchType=2&placement=1641162&sortBy=date
Công Ty TNHH Quản Lý Quỹ Bảo Việt (Bvf),Chuyên Viên Phân Tích Cổ Phiếu,https://www.vietnamworks.com/chuyen-vien-phan-tich-co-phieu-10-1638817-jv/?source=searchResults&searchType=2&placement=1641018&sortBy=date
Ngân Hàng TMCP Việt Á – Vietabank,Trưởng Phòng Kế Toán Giao Dịch Và Kho Quỹ - Đà Nẵng,https://www.vietnamworks.com/truong-phong-ke-toan-giao-dich-va-kho-quy-da-nang-1643862-jv/?source=searchResults&searchType=2&placement=1646063&sortBy=date
Chi Nhánh Công Ty Cổ Phần Kho Vận Jupiter Việt Nam Tại Hà Nội,[Tuyển Gấp] Nhân Viên Khai Báo Hải Quan,https://www.vietnamworks.com/tuyen-gap-nhan-vien-khai-bao-hai-quan-4-1643558-jv/?source=searchResults&searchType=2&placement=1645759&sortBy=date
Công Ty TNHH Wataco,Nhân Viên Sale Dự Án Điện Mặt Trời,https://www.vietnamworks.com/nhan-vien-sale-du-an-dien-mat-troi-1643728-jv/?source=searchResults&searchType=2&placement=1645929&sortBy=date
Công Ty Cổ Phần Tomeco An Khang,[Tuyển Gấp] Nhân Viên Quản Lý Chất Lượng Hệ Thống - Cơ Khí (Nhân Viên QA),https://www.vietnamworks.com/tuyen-gap-nhan-vien-quan-ly-chat-luong-he-thong-co-khi-nhan-vien-qa-2-1643184-jv/?source=searchResults&searchType=2&placement=1645385&sortBy=date
Công Ty TNHH SX-TM-DV Tân Tường Khang,Nhân Viên Kinh Doanh Quốc Tế (Thu Nhập Hấp Dẫn Từ 13Tr - 18Tr + Hoa Hồng),https://www.vietnamworks.com/nhan-vien-kinh-doanh-quoc-te-thu-nhap-hap-dan-tu-13tr-18tr-hoa-hong-1-1-1643837-jv/?source=searchResults&searchType=2&placement=1646038&sortBy=date
Ngân Hàng Keb Hana - Chi Nhánh Hà Nội,Assistant RM (Gender: Male),https://www.vietnamworks.com/assistant-rm-gender-male-1632430-jv/?source=searchResults&searchType=2&placement=1634631&sortBy=date
"Piaggio Vietnam Co., Ltd (Pvn)",C&B Senior Staff,https://www.vietnamworks.com/c-b-senior-staff-6-1643863-jv/?source=searchResults&searchType=2&placement=1646064&sortBy=date
Công Ty TNHH Kiểm Toán & Tư Vấn RSM Việt Nam – Chi Nhánh Hà Nội,Senior Associate Auditor (Onboard Sau Mùa),https://www.vietnamworks.com/senior-associate-auditor-onboard-sau-mua-1631472-jv/?source=searchResults&searchType=2&placement=1633673&sortBy=date
Công Ty Cổ Phần New City Rent A Car,Trưởng Phòng Phát Triển Kinh Doanh - Lĩnh Vực Cho Thuê Xe Ô Tô,https://www.vietnamworks.com/truong-phong-phat-trien-kinh-doanh-linh-vuc-cho-thue-xe-o-to-1643908-jv/?source=searchResults&searchType=2&placement=1646109&sortBy=date
Công Ty TNHH MTV International Trimmings & Labels (Việt Nam),IT Manager,https://www.vietnamworks.com/it-manager-290-1-1-1626700-jv/?source=searchResults&searchType=2&placement=1628901&sortBy=date
Chi Nhánh Công Ty Cổ Phần Kho Vận Jupiter Việt Nam Tại Hà Nội,[Tuyển Gấp] Nhân Viên Khai Báo Hải Quan,https://www.vietnamworks.com/tuyen-gap-nhan-vien-khai-bao-hai-quan-4-1643558-jv/?source=searchResults&searchType=2&placement=1645809&sortBy=date
Công Ty TNHH Wataco,Nhân Viên Sale Dự Án Điện Mặt Trời,https://www.vietnamworks.com/nhan-vien-sale-du-an-dien-mat-troi-1643728-jv/?source=searchResults&searchType=2&placement=1645979&sortBy=date
Công Ty Cổ Phần Tomeco An Khang,[Tuyển Gấp] Nhân Viên Quản Lý Chất Lượng Hệ Thống - Cơ Khí (Nhân Viên QA),https://www.vietnamworks.com/tuyen-gap-nhan-vien-quan-ly-chat-luong-he-thong-co-khi-nhan-vien-qa-2-1643184-jv/?source=searchResults&searchType=2&placement=1645435&sortBy=date
Công Ty TNHH SX-TM-DV Tân Tường Khang,Nhân Viên Kinh Doanh Quốc Tế (Thu Nhập Hấp Dẫn Từ 13Tr - 18Tr + Hoa Hồng),https://www.vietnamworks.com/nhan-vien-kinh-doanh-quoc-te-thu-nhap-hap-dan-tu-13tr-18tr-hoa-hong-1-1-1643837-jv/?source=searchResults&searchType=2&placement=1646088&sortBy=date
Ngân Hàng Keb Hana - Chi Nhánh Hà Nội,Assistant RM (Gender: Male),https://www.vietnamworks.com/assistant-rm-gender-male-1632430-jv/?source=searchResults&searchType=2&placement=1634681&sortBy=date
"Piaggio Vietnam Co., Ltd (Pvn)",C&B Senior Staff,https://www.vietnamworks.com/c-b-senior-staff-6-1643863-jv/?source=searchResults&searchType=2&placement=1646114&sortBy=date
Công Ty TNHH Dịch Vụ Quốc Tế Bắc Nam,Digital Marketing Executive Salary Up to 15M !!!,https://www.vietnamworks.com/digital-marketing-executive-salary-up-to-15m-1-1643867-jv/?source=searchResults&searchType=2&placement=1646118&sortBy=date
Công Ty Cổ Phần Điện Máy Gia Dụng Hòa Phát Hà Nam,Nhân Viên Mua Hàng - Tiếng Trung Thành thạo,https://www.vietnamworks.com/nhan-vien-mua-hang-tieng-trung-thanh-thao-1-1643583-jv/?source=searchResults&searchType=2&placement=1645834&sortBy=date
Công Ty TNHH Thiết Bị Phụ Tùng An Phát,Nhân Viên Trade Marketing (12-15M/tháng),https://www.vietnamworks.com/nhan-vien-trade-marketing-12-15m-thang-1643762-jv/?source=searchResults&searchType=2&placement=1646013&sortBy=date
Công Ty TNHH I-Dac Việt Nam,Senior Business Development - Ha Noi,https://www.vietnamworks.com/senior-business-development-ha-noi-1631459-jv/?source=searchResults&searchType=2&placement=1633710&sortBy=date
VietnamWorks' Client,Chuyên Viên Tư Vấn Dinh Dưỡng Nhãn Hàng Friso – Kênh Y Tế,https://www.vietnamworks.com/chuyen-vien-tu-van-dinh-duong-nhan-hang-friso-kenh-y-te-2-1643549-jv/?source=searchResults&searchType=2&placement=1645800&sortBy=date
"Công Ty Cổ Phần Chế Tạo Thiết Bị Tự Động, Khuôn Và Tools Automech",Nhân Viên Hành Chính Lễ Tân Nhà Máy,https://www.vietnamworks.com/nhan-vien-hanh-chinh-le-tan-nha-may-1-1631810-jv/?source=searchResults&searchType=2&placement=1634061&sortBy=date
Công Ty Cổ Phần Ycomm Việt Nam,Partnership Executive,https://www.vietnamworks.com/partnership-executive-13-1630504-jv/?source=searchResults&searchType=2&placement=1632755&sortBy=date
Ngân Hàng TNHH MTV Woori Việt Nam,FX Trade Officer (Korean Speaking),https://www.vietnamworks.com/fx-trade-officer-korean-speaking-1630661-jv/?source=searchResults&searchType=2&placement=1632912&sortBy=date
VPĐD LS Mtron LTD. Tại Tp. Hà Nội,Sales Manager,https://www.vietnamworks.com/sales-manager-1656-1642602-jv/?source=searchResults&searchType=2&placement=1644853&sortBy=date
Công Ty Cổ Phần Dược Phẩm Đạt VI Phú,Kiểm Nghiệm Viên Hóa Lý Cao Cấp/ Senior Physicochemical Analyst,https://www.vietnamworks.com/kiem-nghiem-vien-hoa-ly-cao-cap-senior-physicochemical-analyst-3-1643464-jv/?source=searchResults&searchType=2&placement=1645715&sortBy=date
Công Ty TNHH Nidp Dental Biotech Vietnam,Nhân Viên Kinh Doanh - Thu Nhập Hấp Dẫn,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thu-nhap-hap-dan-210-1643854-jv/?source=searchResults&searchType=2&placement=1646105&sortBy=date
Công Ty TNHH HaskoningDHV Việt Nam,Maritime Structural Engineer,https://www.vietnamworks.com/maritime-structural-engineer-4-2-1-1-1-1639358-jv/?source=searchResults&searchType=2&placement=1641609&sortBy=date
Fermob Vietnam,Store Manager,https://www.vietnamworks.com/store-manager-101-1639386-jv/?source=searchResults&searchType=2&placement=1641637&sortBy=date
"China-Base Jiash CO., LTD.",International Sales Executive (Basic Salary USD 450 – USD 750+ Bonus + Commission),https://www.vietnamworks.com/international-sales-executive-basic-salary-usd-450-usd-750-bonus-commission-1643798-jv/?source=searchResults&searchType=2&placement=1646049&sortBy=date
Công Ty TNHH Xây Dựng Và Nội Thất Bảo Long,Chuyên Viên Thiết Kế Nội Thất 2D-3D (Thu Nhập Upto 40Tr/tháng),https://www.vietnamworks.com/chuyen-vien-thiet-ke-noi-that-2d-3d-thu-nhap-upto-40tr-thang-1638909-jv/?source=searchResults&searchType=2&placement=1641160&sortBy=date
The Australian Centre For English Training (Acet) - The Branch of IDP Education Vietnam,Chuyên Viên Tư Vấn Tuyển Sinh,https://www.vietnamworks.com/chuyen-vien-tu-van-tuyen-sinh-163-1638997-jv/?source=searchResults&searchType=2&placement=1641248&sortBy=date
Công Ty TNHH Xây Dựng Đông Nam,Kỹ Sư Giao Thông - Cao Đẳng/trung Cấp Giao Thông,https://www.vietnamworks.com/ky-su-giao-thong-cao-dang-trung-cap-giao-thong-1622082-jv/?source=searchResults&searchType=2&placement=1624333&sortBy=date
Tập Đoàn Ecopark,Quản Lý Nhà Hàng,https://www.vietnamworks.com/quan-ly-nha-hang-274-1643833-jv/?source=searchResults&searchType=2&placement=1646084&sortBy=date
Công Ty TNHH Thương Mại Nam Khang Mỹ,Tuyển Dụng Nhân Viên Thẩm Định Tại Bắc Ninh Thu Nhập 15-20 Triệu,https://www.vietnamworks.com/tuyen-dung-nhan-vien-tham-dinh-tai-bac-ninh-thu-nhap-15-20-trieu-1638863-jv/?source=searchResults&searchType=2&placement=1641114&sortBy=date
Công Ty Cổ Phần Baygolf,Chuyên Viên Phát Triển Đối Tác Kinh Doanh Sân Golf,https://www.vietnamworks.com/chuyen-vien-phat-trien-doi-tac-kinh-doanh-san-golf-1638858-jv/?source=searchResults&searchType=2&placement=1641109&sortBy=date
Prudential Vietnam Assurance,Regional Bancasurrance Sales Manager,https://www.vietnamworks.com/regional-bancasurrance-sales-manager-1639004-jv/?source=searchResults&searchType=2&placement=1641255&sortBy=date
Công Ty TNHH Sansei (Việt Nam),Nhân Viên Tổng Vụ _ Không Yêu Cầu Kinh Nghiệm,https://www.vietnamworks.com/nhan-vien-tong-vu-khong-yeu-cau-kinh-nghiem-2-1639009-jv/?source=searchResults&searchType=2&placement=1641260&sortBy=date
Công Ty Cổ Phần Tự Động Hoá TCI,Kỹ Sư Thiết Kế Cơ - Thiết Kế Máy Tự Động Hóa (Có 1 Năm Kinh Nghiệm Trở Lên),https://www.vietnamworks.com/ky-su-thiet-ke-co-thiet-ke-may-tu-dong-hoa-co-1-nam-kinh-nghiem-tro-len-1638924-jv/?source=searchResults&searchType=2&placement=1641175&sortBy=date
"Briswell Viet Nam Co.,ltd",Junior Accountant & Admin (Inexperienced),https://www.vietnamworks.com/junior-accountant-admin-inexperienced-1638926-jv/?source=searchResults&searchType=2&placement=1641177&sortBy=date
Tập Đoàn Apec (Apec GROUP),[Bắc Ninh] Trưởng Ban Quản Lý Vận Hành Tòa Nhà – Upto 2000$,https://www.vietnamworks.com/bac-ninh-truong-ban-quan-ly-van-hanh-toa-nha-upto-2000-1639278-jv/?source=searchResults&searchType=2&placement=1641529&sortBy=date
Khách Sạn Roygent Parks Hải Phòng,Engineering Manager/ Trưởng Phòng Kỹ Thuật,https://www.vietnamworks.com/engineering-manager-truong-phong-ky-thuat-2-1639148-jv/?source=searchResults&searchType=2&placement=1641399&sortBy=date
"SP Energy Vietnam Co., Ltd",Investment Manager (Industrial Zone),https://www.vietnamworks.com/investment-manager-industrial-zone-1639238-jv/?source=searchResults&searchType=2&placement=1641489&sortBy=date
